t,phase,p_col0,p_col1,p_col2,p_col3,tip_x,tip_y,tip_z,arm_len
6.7200,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00084,0.00000,0.25071,0.25072
6.7300,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00080,0.00000,0.25071,0.25072
6.7400,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00075,0.00000,0.25071,0.25071
6.7500,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00070,0.00000,0.25071,0.25071
6.7600,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00065,0.00000,0.25071,0.25071
6.7700,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00059,0.00000,0.25071,0.25071
6.7800,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00054,0.00000,0.25071,0.25071
6.7900,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00048,0.00000,0.25071,0.25071
6.8000,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00042,0.00000,0.25071,0.25071
6.8100,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00036,0.00000,0.25071,0.25071
6.8200,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00030,0.00000,0.25071,0.25071
6.8300,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00024,0.00000,0.25071,0.25071
6.8400,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00018,0.00000,0.25071,0.25071
6.8500,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00012,0.00000,0.25071,0.25071
6.8600,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00007,0.00000,0.25071,0.25071
6.8700,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00001,0.00000,0.25071,0.25071
6.8800,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00004,0.00000,0.25071,0.25071
6.8900,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00009,0.00000,0.25071,0.25071
6.9000,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00014,0.00000,0.25071,0.25071
6.9100,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00018,0.00000,0.25071,0.25071
6.9200,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00022,0.00000,0.25071,0.25071
6.9300,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00026,0.00000,0.25071,0.25071
6.9400,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00029,0.00000,0.25071,0.25071
6.9500,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00033,0.00000,0.25071,0.25071
6.9600,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00035,0.00000,0.25071,0.25071
6.9700,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00038,0.00000,0.25071,0.25071
6.9800,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00040,0.00000,0.25071,0.25071
6.9900,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00041,0.00000,0.25071,0.25071
7.0000,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00043,0.00000,0.25071,0.25071
7.0100,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00044,0.00000,0.25071,0.25071
7.0200,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00044,0.00000,0.25071,0.25071
7.0300,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00045,0.00000,0.25071,0.25071
7.0400,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00045,0.00000,0.25071,0.25071
7.0500,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00044,0.00000,0.25071,0.25071
7.0600,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00044,0.00000,0.25071,0.25071
7.0700,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00043,0.00000,0.25071,0.25071
7.0800,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00042,0.00000,0.25071,0.25071
7.0900,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00040,0.00000,0.25071,0.25071
7.1000,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00039,0.00000,0.25071,0.25071
7.1100,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00037,0.00000,0.25071,0.25071
7.1200,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00035,0.00000,0.25071,0.25071
7.1300,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00033,0.00000,0.25071,0.25071
7.1400,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00030,0.00000,0.25071,0.25071
7.1500,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00028,0.00000,0.25071,0.25071
7.1600,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00025,0.00000,0.25071,0.25071
7.1700,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00023,0.00000,0.25071,0.25071
7.1800,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00020,0.00000,0.25071,0.25071
7.1900,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00017,0.00000,0.25071,0.25071
7.2000,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00015,0.00000,0.25071,0.25071
7.2100,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00012,0.00000,0.25071,0.25071
7.2200,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00009,0.00000,0.25071,0.25071
7.2300,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00007,0.00000,0.25071,0.25071
7.2400,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00004,0.00000,0.25071,0.25071
7.2500,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00002,0.00000,0.25071,0.25071
7.2600,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00001,0.00000,0.25071,0.25071
7.2700,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00003,0.00000,0.25071,0.25071
7.2800,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00005,0.00000,0.25071,0.25071
7.2900,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00007,0.00000,0.25071,0.25071
7.3000,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00009,0.00000,0.25071,0.25071
7.3100,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00011,0.00000,0.25071,0.25071
7.3200,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00013,0.00000,0.25071,0.25071
7.3300,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00014,0.00000,0.25071,0.25071
7.3400,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00015,0.00000,0.25071,0.25071
7.3500,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00016,0.00000,0.25071,0.25071
7.3600,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00017,0.00000,0.25071,0.25071
7.3700,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00018,0.00000,0.25071,0.25071
7.3800,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00019,0.00000,0.25071,0.25071
7.3900,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00020,0.00000,0.25071,0.25071
7.4000,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00020,0.00000,0.25071,0.25071
7.4100,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00020,0.00000,0.25071,0.25071
7.4200,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00020,0.00000,0.25071,0.25071
7.4300,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00020,0.00000,0.25071,0.25071
7.4400,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00020,0.00000,0.25071,0.25071
7.4500,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00019,0.00000,0.25071,0.25071
7.4600,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00019,0.00000,0.25071,0.25071
7.4700,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00018,0.00000,0.25071,0.25071
7.4800,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00018,0.00000,0.25071,0.25071
7.4900,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00017,0.00000,0.25071,0.25071
7.5000,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00016,0.00000,0.25071,0.25071
7.5100,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00015,0.00000,0.25071,0.25071
7.5200,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00014,0.00000,0.25071,0.25071
7.5300,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00013,0.00000,0.25071,0.25071
7.5400,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00012,0.00000,0.25071,0.25071
7.5500,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00011,0.00000,0.25071,0.25071
7.5600,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00010,0.00000,0.25071,0.25071
7.5700,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00008,0.00000,0.25071,0.25071
7.5800,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00007,0.00000,0.25071,0.25071
7.5900,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00006,0.00000,0.25071,0.25071
7.6000,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00005,0.00000,0.25071,0.25071
7.6100,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00004,0.00000,0.25071,0.25071
7.6200,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00002,0.00000,0.25071,0.25071
7.6300,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00001,0.00000,0.25071,0.25071
7.6400,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
7.6500,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00001,0.00000,0.25071,0.25071
7.6600,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00002,0.00000,0.25071,0.25071
7.6700,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00003,0.00000,0.25071,0.25071
7.6800,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00004,0.00000,0.25071,0.25071
7.6900,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00005,0.00000,0.25071,0.25071
7.7000,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00005,0.00000,0.25071,0.25071
7.7100,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00006,0.00000,0.25071,0.25071
7.7200,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00007,0.00000,0.25071,0.25071
7.7300,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00007,0.00000,0.25071,0.25071
7.7400,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00008,0.00000,0.25071,0.25071
7.7500,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00008,0.00000,0.25071,0.25071
7.7600,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00008,0.00000,0.25071,0.25071
7.7700,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00009,0.00000,0.25071,0.25071
7.7800,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00009,0.00000,0.25071,0.25071
7.7900,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00009,0.00000,0.25071,0.25071
7.8000,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00009,0.00000,0.25071,0.25071
7.8100,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00009,0.00000,0.25071,0.25071
7.8200,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00009,0.00000,0.25071,0.25071
7.8300,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00009,0.00000,0.25071,0.25071
7.8400,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00009,0.00000,0.25071,0.25071
7.8500,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00008,0.00000,0.25071,0.25071
7.8600,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00008,0.00000,0.25071,0.25071
7.8700,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00008,0.00000,0.25071,0.25071
7.8800,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00007,0.00000,0.25071,0.25071
7.8900,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00007,0.00000,0.25071,0.25071
7.9000,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00007,0.00000,0.25071,0.25071
7.9100,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00006,0.00000,0.25071,0.25071
7.9200,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00006,0.00000,0.25071,0.25071
7.9300,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00005,0.00000,0.25071,0.25071
7.9400,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00005,0.00000,0.25071,0.25071
7.9500,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00004,0.00000,0.25071,0.25071
7.9600,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00003,0.00000,0.25071,0.25071
7.9700,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00003,0.00000,0.25071,0.25071
7.9800,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00002,0.00000,0.25071,0.25071
7.9900,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00002,0.00000,0.25071,0.25071
8.0000,RELEASE_step_col0,0.0000,0.0000,0.0000,0.0000,-0.00001,0.00000,0.25071,0.25071
0.0100,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.00001,0.26757,0.26757
0.0200,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.00006,0.26628,0.26628
0.0300,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.00017,0.26439,0.26439
0.0400,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.00035,0.26214,0.26214
0.0500,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.00062,0.25976,0.25976
0.0600,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.00098,0.25742,0.25742
0.0700,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.00145,0.25524,0.25525
0.0800,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.00201,0.25332,0.25333
0.0900,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.00268,0.25171,0.25172
0.1000,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.00345,0.25043,0.25045
0.1100,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.00433,0.24947,0.24951
0.1200,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.00530,0.24883,0.24888
0.1300,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.00637,0.24845,0.24854
0.1400,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.00753,0.24832,0.24843
0.1500,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.00878,0.24837,0.24852
0.1600,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.01011,0.24856,0.24877
0.1700,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.01152,0.24886,0.24913
0.1800,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.01300,0.24923,0.24957
0.1900,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.01455,0.24964,0.25006
0.2000,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.01616,0.25006,0.25058
0.2100,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.01781,0.25048,0.25111
0.2200,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.01951,0.25089,0.25164
0.2300,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.02124,0.25127,0.25217
0.2400,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.02299,0.25163,0.25268
0.2500,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.02475,0.25196,0.25317
0.2600,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.02652,0.25227,0.25366
0.2700,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.02828,0.25256,0.25414
0.2800,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03003,0.25284,0.25462
0.2900,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03175,0.25311,0.25509
0.3000,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03343,0.25337,0.25556
0.3100,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03507,0.25363,0.25604
0.3200,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03666,0.25389,0.25652
0.3300,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03819,0.25415,0.25700
0.3400,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03965,0.25441,0.25748
0.3500,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04104,0.25468,0.25796
0.3600,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04235,0.25495,0.25844
0.3700,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04358,0.25521,0.25891
0.3800,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04473,0.25548,0.25936
0.3900,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04579,0.25574,0.25980
0.4000,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04676,0.25598,0.26022
0.4100,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04763,0.25622,0.26061
0.4200,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04842,0.25644,0.26097
0.4300,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04911,0.25665,0.26130
0.4400,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04971,0.25683,0.26160
0.4500,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.05022,0.25700,0.26186
0.4600,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.05064,0.25714,0.26208
0.4700,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.05097,0.25726,0.26226
0.4800,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.05121,0.25735,0.26240
0.4900,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.05137,0.25742,0.26250
0.5000,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.05145,0.25747,0.26256
0.5100,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.05146,0.25749,0.26258
0.5200,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.05139,0.25749,0.26257
0.5300,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.05125,0.25747,0.26252
0.5400,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.05104,0.25743,0.26244
0.5500,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.05078,0.25737,0.26233
0.5600,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.05046,0.25729,0.26219
0.5700,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.05008,0.25720,0.26203
0.5800,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04966,0.25710,0.26185
0.5900,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04920,0.25698,0.26165
0.6000,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04871,0.25686,0.26143
0.6100,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04818,0.25672,0.26121
0.6200,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04762,0.25659,0.26097
0.6300,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04704,0.25645,0.26072
0.6400,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04645,0.25630,0.26048
0.6500,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04584,0.25616,0.26023
0.6600,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04523,0.25601,0.25998
0.6700,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04462,0.25587,0.25973
0.6800,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04400,0.25573,0.25949
0.6900,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04340,0.25559,0.25925
0.7000,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04280,0.25546,0.25902
0.7100,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04222,0.25533,0.25880
0.7200,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04166,0.25521,0.25859
0.7300,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04112,0.25510,0.25839
0.7400,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04060,0.25499,0.25820
0.7500,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04011,0.25489,0.25803
0.7600,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03965,0.25480,0.25787
0.7700,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03922,0.25471,0.25772
0.7800,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03882,0.25464,0.25758
0.7900,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03846,0.25457,0.25746
0.8000,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03814,0.25451,0.25735
0.8100,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03785,0.25445,0.25725
0.8200,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03760,0.25441,0.25717
0.8300,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03738,0.25437,0.25710
0.8400,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03721,0.25434,0.25705
0.8500,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03707,0.25432,0.25700
0.8600,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03697,0.25430,0.25697
0.8700,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03690,0.25429,0.25696
0.8800,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03687,0.25429,0.25695
0.8900,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03688,0.25429,0.25695
0.9000,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03692,0.25430,0.25697
0.9100,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03698,0.25432,0.25699
0.9200,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03708,0.25434,0.25703
0.9300,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03721,0.25437,0.25707
0.9400,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03736,0.25440,0.25713
0.9500,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03753,0.25444,0.25719
0.9600,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03773,0.25448,0.25726
0.9700,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03794,0.25452,0.25733
0.9800,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03818,0.25457,0.25742
0.9900,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03842,0.25462,0.25750
1.0000,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03868,0.25467,0.25759
1.0100,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03895,0.25473,0.25769
1.0200,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03923,0.25479,0.25779
1.0300,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03951,0.25485,0.25789
1.0400,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.03980,0.25491,0.25800
1.0500,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04008,0.25497,0.25810
1.0600,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04037,0.25503,0.25821
1.0700,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04065,0.25509,0.25831
1.0800,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04093,0.25515,0.25842
1.0900,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04121,0.25521,0.25852
1.1000,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04147,0.25527,0.25862
1.1100,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04173,0.25533,0.25872
1.1200,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04198,0.25538,0.25881
1.1300,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04221,0.25544,0.25890
1.1400,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04243,0.25549,0.25899
1.1500,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04264,0.25553,0.25907
1.1600,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04283,0.25558,0.25914
1.1700,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04300,0.25562,0.25921
1.1800,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04317,0.25566,0.25927
1.1900,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04331,0.25569,0.25933
1.2000,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04344,0.25572,0.25938
1.2100,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04355,0.25574,0.25943
1.2200,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04364,0.25577,0.25946
1.2300,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04372,0.25578,0.25949
1.2400,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04377,0.25580,0.25952
1.2500,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04382,0.25581,0.25953
1.2600,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04384,0.25582,0.25955
1.2700,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04385,0.25582,0.25955
1.2800,STEP_col1,0.0000,6.0000,0.0000,0.0000,0.00000,0.04385,0.25582,0.25955
